0.00001707383320317765, 1.2887371674638646e-26
0.000020710757227582893, 1.341123535007872e-26
0.00002512234042893413, 1.3927156456920629e-26
0.000030473573845104343, 1.4432626261925156e-26
0.00003696493810051718, 1.508242986770436e-26
0.00004483932348757228, 1.5860962633404775e-26
0.0000543909281557706, 1.6609870652759437e-26
0.00006597732648762344, 1.7430655453327727e-26
0.00008003186851284898, 1.829199973222823e-26
0.00009707866047938923, 1.883700352360458e-26
0.00011776044636183336, 2.0144482831854577e-26
0.0001428455980035741, 2.1095646080089887e-26
0.00017327467973722582, 2.2138097645347937e-26
0.00021018578841531388, 2.3232062459443556e-26
0.00025495924621230957, 2.4329012139242882e-26
0.000309271453017836, 2.5584839832371078e-26
0.00037515270139574884, 2.684912708050157e-26
0.0004550671607415068, 2.8116863916405315e-26
0.0005520059255479495, 2.950627236061824e-26
0.000669594662342894, 3.096433909583392e-26
0.0008122322444148249, 3.2494456904745115e-26
0.0009852620826856517, 3.4387435488072516e-26
0.0011951388466736343, 3.5935669272286985e-26
0.0014497365261055524, 3.7949449821785524e-26
0.0017585638825913948, 3.990834440214937e-26
0.002133178597260336, 4.196835422911097e-26
0.002587604727067686, 4.432019731851254e-26
0.003138830247665649, 4.670578460665736e-26
0.0038074880353449565, 4.93231061285495e-26
0.004618579680254689, 5.197798092855265e-26
0.0056024650858182545, 5.489074835756632e-26
0.006795919517779975, 5.772412776029072e-26
0.008243607302266228, 6.070376202526368e-26
0.009999648024266491, 6.357001518003513e-26
0.012129919165447506, 6.755606423087063e-26
0.04073428503155613, 9.608861462791519e-26
0.08819881900362235, 1.2567507262196942e-25
0.10698964284032954, 1.355303269462371e-25
0.12978238646338172, 1.443308835600567e-25
0.15743112495736447, 1.5402556623462255e-25
0.19097121743195367, 1.6540880962291625e-25
0.23165557680103707, 1.7651929326521023e-25
0.2810089017567299, 1.8956493320076925e-25
0.340874171735203, 2.0187418504290555e-25
0.4134960960547672, 2.1679367560758664e-25
0.501586982188431, 2.3135567258998417e-25
0.6084481493890477, 2.4845398941319606e-25
0.7380700670698278, 2.645871564247944e-25
0.8953147418492766, 2.847379411891494e-25
1.086101410198952, 3.1954874167171413e-25
1.3175912256161981, 3.731928486521213e-25
1.5984416423747203, 4.422876680962699e-25
1.939152888265406, 5.230769570268927e-25
2.352491931695303, 6.199220815562166e-25
2.8539360264893445, 7.346976043168302e-25
3.462245425163607, 8.652624617559447e-25
4.200246912263723, 1.0277579791629493e-24
5.095547535586863, 1.2178720327740908e-24
6.181650877959909, 1.4343029662682887e-24
7.4992829493829, 1.696296065136865e-24
9.097745185176295, 1.99984470988031e-24
11.036938496233223, 2.3626623020848685e-24
13.389510914856931, 2.8000976006434026e-24
16.243513729054378, 3.311569907945183e-24
19.705890763550897, 3.924690780149891e-24
23.906288827793396, 4.651327964672559e-24
29.001965288673922, 5.500950294109164e-24
35.184063391639796, 6.56056913951081e-24
42.68443236237173, 7.923368773861322e-24
51.783890553940005, 9.609476772715584e-24
62.82293063214905, 1.1605613259302844e-23
76.21522004223955, 1.4016398843580664e-23
92.46276440332868, 1.699911527137805e-23
112.17353064881067, 2.053027050859633e-23
136.08640149651444, 2.4846989933196754e-23
165.09695794679845, 3.007134798744506e-23
200.29153131835085, 3.6317943544971786e-23
242.9896372667668, 4.404647125342932e-23
294.78899640497656, 5.319606081526981e-23
357.6306931395965, 6.424625641359604e-23
433.86950390678714, 7.775475173041646e-23
526.3547133580859, 9.292690961991023e-23
638.5718750662152, 1.144645450319462e-22
774.6960163167957, 1.3754775820007727e-22
915.3996489104654, 1.6190679123697552e-22
