0.00001627253310594789, 2.8171998805001706e-29
0.000019496062145960274, 3.047573525210802e-29
0.000023358160448923183, 3.413764279067866e-29
0.00002798532624039124, 3.6440526480551337e-29
0.00003301660957605719, 3.9515497858677175e-29
0.00004017111142330918, 4.45610644046495e-29
0.00004812886104959683, 4.879026646475594e-29
0.0000576630116483987, 5.31251229778977e-29
0.00006908584246232072, 5.805958900054956e-29
0.00008277149410494135, 6.345238723146448e-29
0.00009916822307118732, 6.947452719565216e-29
0.00011881308382120507, 7.508926573491813e-29
0.00014234951933111902, 8.100773513531489e-29
0.0001705484362672869, 8.706986522023199e-29
0.00020433345507516718, 9.358564854091811e-29
0.00024481116201804714, 1.0114898101391374e-28
0.0002933073540335304, 1.0891972077252314e-28
0.00035141046356296766, 1.1772231042074526e-28
0.00042102358568010107, 1.260645299270534e-28
0.0005044268116027986, 1.3524794209468167e-28
0.0006043519102445179, 1.4563832418622915e-28
0.0007240718039068078, 1.5711740787129484e-28
0.0008675077687778592, 1.6981520087217673e-28
0.001039357871456074, 1.8017418615015212e-28
0.0012452508482772122, 1.8627639407900455e-28
0.001491930467571053, 1.9545738183188009e-28
0.0017874764134039546, 2.0095853442999108e-28
0.0021415689255795027, 2.0776467457898553e-28
0.002565805863851294, 2.1639711282864426e-28
0.0030740825813916984, 2.2414050216158637e-28
0.0036830470497995317, 2.325909669806762e-28
0.004412645142700087, 2.3869515112597736e-28
0.00528677393802355, 2.504596974067567e-28
0.006334064437065189, 2.608660760477496e-28
0.007588819337316471, 2.687049138367598e-28
0.009092136574649705, 2.788355301207241e-28
0.01089325543508266, 2.942071631735302e-28
0.013051169326339495, 3.0192842046993715e-28
0.015636558033534514, 3.1100115214825126e-28
0.018734102747609397, 3.239229746232809e-28
0.022445259692401298, 3.3675796836865274e-28
0.026891583197045432, 3.4816341544513e-28
0.03221870705681499, 3.5862547543809675e-28
0.0386011145869207, 3.75605347397478e-28
0.046247853606446954, 3.8904572283694483e-28
0.05540938353961595, 4.007362667360602e-28
0.06638577890266177, 4.181595571748463e-28
0.07953655787132476, 4.371485393010115e-28
0.0952924578514655, 4.519540524525189e-28
0.11416954374696608, 4.966828553847457e-28
0.13678611102368549, 5.519322925595244e-28
0.16388293720829708, 6.144634645016138e-28
0.19634754513466693, 6.904376277471602e-28
0.23524327265021897, 7.700844208157564e-28
0.28184410092435874, 8.589190266442187e-28
0.33767638211687806, 9.597756649761153e-28
0.4045688331441988, 1.0665380883798844e-27
0.4847124330270947, 1.1917739289074579e-27
0.5807321856829847, 1.334181814635512e-27
0.6957730986638109, 1.4880889868921435e-27
0.833603193966086, 1.6659042597877058e-27
0.9987369249040525, 1.871881814998769e-27
1.1965830414121303, 2.150553811067789e-27
1.4336217469206454, 2.4890676670141446e-27
1.7176169493579851, 2.891547581431865e-27
2.057870558296671, 3.34051254788451e-27
2.4655271574300364, 3.859187431059991e-27
2.9539390315475322, 4.499836787265047e-27
3.539103504013041, 5.188907166676765e-27
4.240186909191414, 6.016804708648821e-27
5.080152361888072, 6.976794484686101e-27
6.086511885608936, 8.074996069320444e-27
7.29222753466604, 9.311538830378374e-27
8.73679102526246, 1.085731276945915e-26
10.467517237529885, 1.2683142273639385e-26
12.5410939555686, 1.5204849721273225e-26
15.02543860529757, 1.8261692482045737e-26
18.001922805252686, 2.19330949284042e-26
21.56803759272744, 2.644028071708305e-26
25.840586621423157, 3.1580142059472887e-26
30.95951191982468, 3.7999387601106144e-26
37.09247751825922, 4.5892991335290333e-26
44.44036107563916, 5.481436454516274e-26
53.24383337729308, 6.632355207703925e-26
63.79124120715026, 7.936324562071736e-26
76.42805178795197, 9.514252832782048e-26
90.819000868488, 1.138693111682355e-25
