   1|230.65973   | 27.743846    |0.07317685 |21137.193 |215.71431 |1.1516077 |123|1132.3392  | 101.61069 |112.14702  |9.5064909e+14|2.5041215e+14|1.7588447 |167|1042.086  |  83.233978|100.84929 |1.3547183e+15|3.5685121e+14|2.3854082 |191|991.86324|  79.934798| 96.975061|1.6897585e+15|4.4510473e+14|7.7949414| 446|706.55424|  58.271875| 66.024455|3.2429314e+15|  8.54235e+14|0.41|0.108|3.0609473e+14|8.0629827e+13| 4.2898652
   2|227.55402   | 33.498096    |0.11390785 |32215.073 |332.54794 |0.99562109| 45|1007.6484  | 117.03122 |142.41783  |6.3946359e+14|1.6785466e+14|1.5113488 | 63| 926.75761|  92.042355|118.74025 |8.9472114e+14|2.3486283e+14|2.0426249 | 76|873.68274|  86.541053|122.48047 |1.1044077e+15|2.8990535e+14|6.6181368| 143|695.01505|  70.548011| 87.329623|2.0660149e+15|5.4232863e+14|0.32|0.084|1.8799913e+14|4.9349768e+13| 4.7229651
   3|194.93502   | 27.912461    |0.023372245| 6924.962 | 69.697942|1.0171355 |485| 992.56078 |  57.267749| 68.404043 | 6.248669e+14|1.5905357e+14|1.54485   |672| 932.60305|  47.761507| 55.312723|8.7572955e+14|2.2291022e+14|2.0885527 |801|897.76898|  43.782638| 50.556848|1.0819753e+15|2.7541099e+14|6.7721273|1389|750.50479|  31.102345| 36.234082|2.0287059e+15|5.1639766e+14|0.33|0.084|1.8522087e+14|4.7147131e+13| 4.6813636
   4|258.20851   | 64.052953    |0.080997   |23301.868 |238.32735 |0.94597969|103| 863.31423 |  93.59082 |113.72311  |5.3094678e+14|1.4349541e+14|1.4534098 |155| 881.24884|  70.222098| 82.083225| 7.702466e+14|2.0817231e+14|1.9778353 |183|838.6274 |  66.831319| 76.435696|9.7052316e+14|2.6230228e+14|6.5163729| 314|683.9923 |  53.824022| 57.867753|1.9090444e+15|5.1595769e+14|0.37|0.1  | 1.864585e+14|5.0394189e+13| 3.9281346
   5|209.83093   | 27.968947    |0.075065085|21661.524 |221.18227 |0.99082736| 56| 858.50327 | 103.13901 |115.21002  |6.0658961e+14|1.7330989e+14|1.4489923 | 77| 842.65332|  83.231049| 96.160155|7.5885572e+14|2.1681498e+14|1.9164124 | 91|817.41602|  77.830849| 85.332757| 8.778047e+14|2.5079984e+14|5.8769285| 189|632.521  |  58.691426| 64.041931|1.3923387e+15| 3.978109e+14|0.14|0.04 |9.6598566e+13| 2.759959e+13|10.349945
   6|227.73192   |  5.8229001   |0.07835649 |22572.973 |230.70156 |0.83290876| 70| 934.17466 |  98.728449|118.964    |3.6147757e+14| 2.175382e+13|1.43097   |128| 886.46345|  71.714821| 86.034641|7.3323076e+14| 4.412332e+13|2.0739092 |207|832.33353|  56.005265| 64.37673 |1.1160618e+15| 6.716019e+13|7.9087107| 623|654.68717|  31.627377| 34.117321|3.4040727e+15|2.0484646e+14|1.13|0.068|5.4594196e+14|3.2853142e+13| 1.2663452
   7|255.65941   | 33.502777    |0.0878143  |25174.245 |257.97033 |0.95404777| 71| 911.27073 | 103.17234 |149.20098  |5.4829009e+14|1.5949806e+14|1.42325   | 84| 887.63019|  95.307794|130.60363 |7.2812111e+14|2.1181456e+14|1.9044115 |111|887.52769|  82.737094|103.3755  |8.7219258e+14|2.5372694e+14|6.0182946| 201|757.92562|  62.37899 | 75.153128|1.5139552e+15|4.4042318e+14|0.22|0.064|1.2285875e+14|3.5740726e+13| 6.4693183
   8|231.01218   | 29.888975    |0.11375935 |32175.564 |332.12625 |0.8255861 | 43| 864.87132 | 117.87279 |144.05791  |3.6454913e+14|5.8014871e+13|1.3895132 | 80| 860.21485|  87.603521| 99.215572|6.9521157e+14|1.1063556e+14|1.9903946 |107|815.70149|  75.067636| 79.619348|1.0216838e+15|1.6259026e+14|7.3909471| 300|598.61461|  41.754948| 48.418112|2.8771461e+15|4.5786817e+14|0.93|0.148|4.2645012e+14|6.7865179e+13| 1.4941002
   9|239.55991   | 27.216052    |0.08978538 |25713.057 |263.63749 |0.82714884| 93| 884.51629 | 103.70463 |127.34846  |3.5800664e+14|7.5813261e+13|1.3787041 |150| 838.20757|  77.163051| 92.670308|6.6315236e+14|1.4043156e+14|1.9641157 |218|812.08264|  61.327184| 71.704676|9.5867476e+14|2.0301199e+14|7.2027616| 577|609.15271|  36.48346 | 43.038321|2.6003386e+15|5.5065941e+14|0.85|0.18 |3.7091246e+14|7.8546163e+13| 1.6220049
  10|240.54984   | 15.91987     |0.03702969 |10895.82  |110.0802  |0.95210032|210| 790.79342 |  67.920026| 77.439287 | 5.190513e+14|1.2975996e+14|1.4012284 |299| 771.32815|  52.706128| 62.726122|6.6183379e+14|1.6545739e+14|1.8601934 |387|756.62614|  43.039708| 52.209634|7.7422368e+14|1.9355578e+14|5.7607235|1019|630.7709 |  24.09774 | 26.184252|1.2646954e+15|3.1617374e+14|0.16|0.04 |9.2595313e+13|2.3148828e+13| 8.7576776
  11|257.40317   | 34.467814    |0.08488568 |24371.573 |249.53999 |0.9077976 | 73| 911.14638 | 106.86785 |134.17534  |4.7100075e+14|1.4941804e+14|1.3775478 | 93| 846.59708|  92.729448|117.82516 |6.5831616e+14|2.0884311e+14|1.8614151 |106|822.65547|  86.10872 |108.50477 |8.1210871e+14|2.5763363e+14|6.0280291| 233|627.59684|  59.677091| 73.036968|1.5169568e+15|4.8124138e+14|0.29|0.092|  1.37739e+14|4.3696512e+13| 4.7501648
  12|255.66803   | 34.04964     |0.10016501 |28531.626 |293.38992 |0.88168998| 57| 829.01928 |  95.226122|110.68214  |4.3806108e+14|1.2688435e+14|1.3402046 | 72| 833.34765|  80.464306| 99.681133|6.1540398e+14|1.7825466e+14|1.8127112 | 79|802.12008|  80.895367| 98.194743|7.6138239e+14|2.2053685e+14|5.8843138| 134|655.8738 |  63.992711| 79.962602|1.4324093e+15|4.1490433e+14|0.29|0.084|1.3141765e+14|  3.80658e+13| 4.6213953
  13|  2.9386063 | 32.415657    |0.1016675  |28937.015 |297.68409 |0.8984488 | 34| 865.12553 | 132.2263  |158.64289  |4.6420932e+14|1.2378679e+14|1.3219345 | 35| 861.51117| 119.32204 |159.51865 |5.9145772e+14|1.5772043e+14|1.7546671 | 38|859.32145| 116.94552 |137.8822  |6.9158901e+14|1.8442208e+14|5.4318316|  48|767.13854| 108.68447 |138.12722 |1.1284061e+15|3.0090807e+14|0.15|0.04 |8.2446623e+13|2.1985764e+13| 8.812897
  14| 53.586472  | -1.1657616   |0.1380759  |38560.086 |400.75866 |0.84146205| 22| 915.31379 | 216.74742 |324.67428  |3.9559588e+14| 1.392476e+14|1.2716682 | 28| 878.38906| 176.39656 |301.30812 |5.4617218e+14|1.9225109e+14|1.7143258 | 34|797.82604| 173.30788 |262.98375 |6.6904953e+14|2.3550363e+14|5.5196859|  70|582.42531| 122.10204 |206.46778 | 1.228242e+15|4.3234115e+14|0.25|0.088|1.0870998e+14|3.8265914e+13| 5.0866728
  15|358.54379   |-10.385219    |0.07656306 |22076.737 |225.51655 |0.82987941| 78| 780.03653 |  89.352418|105.70326  |3.5692518e+14|9.5179895e+13|1.2839031 |109| 753.3177 |  75.135301| 88.63577 |5.2867523e+14|1.4097781e+14|1.7540356 |129|726.03149|  67.04064 | 77.377628|6.7402723e+14|1.7973897e+14|5.8339744| 259|561.47319|  48.401263| 59.67032 |1.3640129e+15|3.6373645e+14|0.36|0.096|1.3841666e+14|3.6911109e+13| 3.5663975
  16| 10.400877  | -9.3250982   |0.05550725 |16179.489 |164.30491 |0.81958955| 87| 740.18197 |  84.200656|106.15043  |3.3692009e+14| 1.010756e+14|1.2786745 |126| 733.15143|  71.934025| 84.48961 |5.1177334e+14|1.5353099e+14|1.7551866 |178|711.20278|  56.492916| 72.340844|6.6181642e+14| 1.985433e+14|5.904312 | 283|627.0839 |  46.801529| 53.431721|1.3856012e+15|4.1568023e+14|0.4 |0.12 | 1.469681e+14|4.4090432e+13| 3.1966862
  17|247.18045   | 39.56877     |0.03034889 | 8960.3673| 90.358462|0.85210625|175| 773.26149 |  61.841183| 75.21269  |3.6977542e+14|1.0084531e+14|1.2782219 |283| 718.28009|  49.289408| 57.769113|4.9927005e+14|1.3616321e+14|1.7158233 |380|669.49047|  43.005358| 49.466033|6.0381574e+14|1.6467556e+14|5.4660912|1021|562.22365|  23.701246| 25.134407|1.0736929e+15|2.9282518e+14|0.22|0.06 | 9.052601e+13|2.4688913e+13| 5.8100995
  18|224.28745   | 22.426282    |0.1231718  |34667.113 |358.79256 |0.82798042|  8| 555.42309 | 372.16236 |138.14672  |3.7122674e+14|1.4106325e+14|1.2379329 | 10| 557.63776| 322.6353  |194.60558 |4.9628412e+14|1.8858615e+14|1.6585758 | 12|505.63067| 283.5027  |198.57229 |5.9678106e+14| 2.267759e+14|5.2584605|  28|363.09117| 173.43892 |189.24139 |1.0460382e+15|3.9749437e+14|0.2 |0.076|8.6222026e+13|3.2764368e+13| 6.1896646
  19|202.71017   | -1.8575332   |0.08630847 |24761.844 |253.63715 |0.83993047| 46| 682.03712 |  94.27867 |125.29771  |3.7358483e+14|9.6692445e+13|1.2456196 | 76| 683.93258|  73.043265| 85.230734|4.8738874e+14|1.2614539e+14|1.6610149 |115|655.36013|  55.593224| 69.627581|5.7784293e+14|1.4955882e+14|5.2034542| 225|529.17987|  42.06899 | 50.779997|9.7707324e+14| 2.528894e+14|0.17|0.044|7.5941256e+13|1.9655385e+13| 7.327174
  20|178.80362   | 23.396369    |0.13913725 |38834.881 |403.73503 |0.81026702| 14| 837.27523 | 215.83451 |322.98605  |3.5359267e+14|1.2123135e+14|1.215696  | 18| 748.94273| 192.70268 |309.27749 |4.7769829e+14|1.6377974e+14|1.632074  | 24|658.78313| 173.95968 |270.9327  |5.7792078e+14|1.9814317e+14|5.2007487|  38|548.47088| 131.55454 |206.27173 |1.0285113e+15| 3.526324e+14|0.21|0.072|8.6830135e+13|2.9770333e+13| 5.7890285
  21|231.47431   | 29.822648    |0.1157492  |32704.432 |337.77419 |0.79877658| 17| 549.81008 |  86.562754|122.91857  |3.3083487e+14|1.0586565e+14|1.2240508 | 28| 585.92857|  99.53445 |157.55369 |4.7620461e+14|1.5238313e+14|1.6632564 | 48|664.5915 |  90.021976|101.32017 |5.9736933e+14|1.9115673e+14|5.4603069| 161|540.48794|  45.566562| 52.47304 |1.1624631e+15|3.7198823e+14|0.3 |0.096|1.1186922e+14|3.5798154e+13| 4.0801692
  22|153.46837   | -0.12086889  |0.09436141 |26959.559 |276.77311 |0.80464723| 22| 756.24642 | 135.83682 |171.0324   | 3.310643e+14|1.1415644e+14|1.2298625 | 32| 713.67181|  98.099797|145.12228 |4.7285224e+14|1.6305236e+14|1.6687003 | 37|678.38037|  96.573699|129.91425 |5.9055558e+14|2.0363909e+14|5.4586281|  83|491.13359|  76.241295| 93.984489|1.1369438e+15|3.9204942e+14|0.29|0.1  |1.0778942e+14|3.7168765e+13| 4.2409052
  23|184.43175   |  3.6476464   |0.07724202 |22264.715 |227.48003 |0.80514963| 73| 829.65472 | 105.03292 |143.64032  | 3.261733e+14| 9.258777e+13|1.2357785 |101| 765.14747|  88.833689|121.87053 |4.7173764e+14|1.3391029e+14|1.6807066 |116|739.10622|  80.02087 |107.27269 | 5.933683e+14|1.6843956e+14|5.5296803| 307|563.89042|  46.944803| 59.927595|1.1622816e+15|3.2993794e+14|0.31|0.088|1.1286964e+14|3.2040414e+13| 3.9863823
  24|255.50545   | 24.45111     |0.17018305 |46731.327 |490.08264 |0.79852622|  9| 725.29004 | 229.90083 |266.49045  |3.4947034e+14| 1.897099e+14|1.1771637 | 10| 739.63629| 172.93103 |216.52225 |4.4783016e+14|2.4310545e+14|1.5642614 | 11|710.01637| 168.77695 |202.33192 |5.2541291e+14|2.8522237e+14|4.8565346|  19|532.98138| 143.92312 |190.79658 |8.6479847e+14|4.6946183e+14|0.14|0.076|6.4172604e+13|3.4836557e+13| 8.4083121
  25|125.78844   |  4.3091978   |0.0949463  |27118.44  |278.44993 |0.74823392| 16| 653.17022 | 162.12467 |234.47301  |2.6635354e+14|8.1471848e+13|1.1991188 | 23| 668.84848| 118.95764 |185.50965 |4.3852359e+14|1.3413595e+14|1.6709938 | 30|614.32865| 107.57728 |165.23794 |5.9333611e+14|1.8149044e+14|5.8241528|  61|534.82754|  63.893054|110.18568 |1.3817748e+15|4.2266013e+14|0.51|0.156|1.6682282e+14|5.1028154e+13| 2.3512134
  26|  5.1614385 | 28.694578    |0.09494101 |27117.003 |278.43476 |0.79648795| 20| 643.72881 | 152.08825 |253.9096   |3.2127851e+14|1.1565651e+14|1.1931223 | 24| 689.93418| 136.78907 |218.63349 |4.3197532e+14|1.5550895e+14|1.6003005 | 29|745.51537| 121.99363 |177.17184 |5.2116911e+14|1.8762066e+14|5.087781 |  42|641.15748| 109.11273 |147.60979 |9.2113216e+14|3.3160737e+14|0.2 |0.072|7.6930507e+13|2.7694981e+13| 5.9656116
  27|208.18359   | 36.288714    |0.14515056 |40385.714 |420.56786 |0.77707675| 12| 653.88583 | 134.83618 |235.75969  |3.1382221e+14|1.4834867e+14|1.171287  | 14| 632.35954| 127.81621 |202.23807 |4.2987467e+14|2.0321228e+14|1.5766287 | 17|619.34864| 127.55153 |178.60227 |5.2421593e+14|2.4780955e+14|5.0574174|  43|440.77449|  84.857626|128.32385 |9.5163629e+14|4.4986431e+14|0.22|0.104|8.2823355e+13|3.9152861e+13| 5.3240317
  28|130.38171   | 26.765129    |0.086124918|24711.529 |253.10874 |0.7868655 | 24| 504.20313 |  82.233057|110.83218  |3.0710202e+14|9.2127311e+13|1.1794245 | 39| 508.08698|  75.146403| 95.264697|4.1366769e+14|1.2409978e+14|1.5824824 | 48|518.06425|  72.488804| 83.186215|4.9960619e+14|1.4988071e+14|5.0355599| 118|526.70913|  43.998588| 50.648275|8.8535437e+14|2.6560608e+14|0.2 |0.06 |7.4248973e+13|2.2274691e+13| 5.8971226
  29|186.88122   |  8.8454095   |0.08989605 |25743.276 |263.95552 |0.76563957| 55| 722.17053 |  87.472713|113.53278  |2.8396212e+14|  7.57201e+13|1.1764708 | 77| 733.72969|  72.306594| 88.268404|4.1208878e+14|1.0988824e+14|1.6010756 | 88|701.13263|  66.174953| 81.577351|5.1934127e+14|1.3849034e+14|5.2759057| 177|535.04843|  53.985057| 62.255104|1.0220474e+15|2.7254567e+14|0.3 |0.08 |9.9889958e+13| 2.663732e+13| 3.9215695
  30|125.66304   |  6.4615361   |0.08204048 |23589.348 |241.33821 |0.76607424| 12| 465.25662 | 190.88132 |156.64545  |2.8226697e+14|8.2795267e+13|1.1770953 | 16| 425.09744| 166.46811 |161.14464 | 4.095834e+14| 1.201426e+14|1.6018919 | 18|418.41048| 159.73459 |164.20656 |5.1615141e+14|1.5140344e+14|5.278328 |  69|259.35835|  72.339476|117.09508 |1.0156154e+15|2.9791379e+14|0.3 |0.088|9.9240689e+13|2.9110602e+13| 3.923651
  31|171.72871   | 17.085283    |0.1288819  |36166.148 |374.90823 |0.70431535| 13| 587.65222 | 139.49751 |172.63819  |2.2982039e+14|7.2652316e+13|1.1557796 | 20| 604.53759| 124.26387 |183.82353 |4.0623011e+14|1.2841962e+14|1.6321334 | 32|622.16217| 104.84953 |149.61694 |5.7198422e+14|1.8081987e+14|5.8660992|  63|468.12275|  86.926118|114.52037 |1.4605888e+15|4.6173438e+14|0.62|0.196| 1.954627e+14| 6.179144e+13| 1.8641606
  32| 14.035699  | -1.2002074   |0.04425922 |12975.227 |131.35246 |0.77295177| 84| 846.508   | 108.56094 |130.79283  |2.7961933e+14|8.2019089e+13|1.1869744 |119| 770.59633|  85.138427|107.31198 |4.0503638e+14|1.1880883e+14|1.6148053 |147|734.50268|  76.898433| 97.330871|5.0991817e+14| 1.495745e+14|5.3166426| 334|553.84831|  50.073647| 61.437837|1.0009563e+15|2.9361363e+14|0.3 |0.088|9.7488765e+13|2.8596705e+13| 3.9565813
  33|213.17228   | 26.428982    |0.07127476 |20607.95  |210.20118 |0.80235299| 13| 464.18965 |  93.533197| 95.724308 |3.2092532e+14|1.2836714e+14|1.1757213 | 20| 480.15465|  70.826088| 88.08234 |4.0390637e+14|1.6156026e+14|1.5568335 | 27|568.65455|  92.814819|185.94917 |4.6888253e+14|1.8755174e+14|4.7891487| 142|488.45105|  40.282869| 52.690532|7.5071517e+14|3.0028601e+14|0.12|0.048|5.3000249e+13|  2.12001e+13| 9.7976775
  34|165.23643   | 10.504218    |0.03584926 |10554.815 |106.60004 |0.80402295| 55| 764.70872 | 124.17824 |158.87192  |3.1223973e+14|1.1656565e+14|1.1882553 | 68| 721.14861| 115.34156 |154.43205 |4.0315504e+14|1.5050988e+14|1.5813294 | 77|693.59746| 116.62923 |147.71118 |4.7509432e+14|1.7736787e+14|4.9282518| 184|523.06629|  66.763965| 95.960372|7.9095939e+14|2.9529137e+14|0.15|0.056|5.9872273e+13|2.2352315e+13| 7.921702
  35|131.22581   | 19.375117    |0.084022769|24134.586 |247.05371 |0.77033399|  7| 333.21263 | 138.96108 |146.79417  | 2.875579e+14|9.2018052e+13|1.1700216 | 15| 526.69911|  99.121671|125.21467 |4.0302294e+14|1.2896729e+14|1.5818204 | 16|513.19213|  98.478002|129.9149  |4.9795449e+14|1.5934447e+14|5.1291706|  29|412.96863| 111.26007 |110.75932 |9.3373199e+14|2.9879412e+14|0.25|0.08 |8.5258521e+13|2.7282726e+13| 4.6800865
  36|176.04049   |  5.7612399   |0.1036008  |29457.669 |303.20479 |0.76945367| 33| 713.69978 | 136.93441 |203.64654  |2.9215603e+14|9.2258996e+13|1.1516687 | 42| 683.24124| 119.62583 |180.74131 | 3.918412e+14|1.2373803e+14|1.54396   | 43|681.22725| 111.63173 |190.14246 |4.7206908e+14|1.4907299e+14|4.9027508| 102|466.23072|  81.103695|112.83116 |8.3134172e+14| 2.625288e+14|0.19|0.06 |6.9037473e+13|2.1801308e+13| 6.0614142
